dir_path,num_file,end_id
201901211230 ,360,1975455
201901211231 ,360,1975815
201901211232 ,360,1976175
201901211233 ,360,1976535
201901211234 ,360,1976895
201901211235 ,357,1977252
201901211236 ,358,1977610
201901211237 ,359,1977969
201901211238 ,360,1978329
201901211239 ,360,1978689
201901211240 ,360,1979049
201901211241 ,360,1979409
201901211242 ,358,1979767
201901211243 ,360,1980127
201901211244 ,360,1980487
201901211245 ,360,1980847
201901211246 ,360,1981207
201901211247 ,359,1981566
201901211248 ,359,1981925
201901211249 ,360,1982285
201901211250 ,359,1982644
201901211251 ,358,1983002
201901211252 ,360,1983362
201901211253 ,358,1983720
201901211254 ,359,1984079
201901211255 ,360,1984439
201901211256 ,360,1984799
201901211257 ,360,1985159
201901211258 ,360,1985519
201901211259 ,359,1985878
201901211300 ,360,1986238
201901211301 ,359,1986597
201901211302 ,360,1986957
201901211303 ,359,1987316
201901211304 ,360,1987676
201901211305 ,359,1988035
201901211306 ,360,1988395
201901211307 ,359,1988754
201901211308 ,359,1989113
201901211309 ,360,1989473
201901211310 ,360,1989833
201901211311 ,360,1990193
201901211312 ,360,1990553
201901211313 ,360,1990913
201901211314 ,360,1991273
201901211315 ,360,1991633
201901211316 ,360,1991993
201901211317 ,360,1992353
201901211318 ,360,1992713
201901211319 ,358,1993071
201901211320 ,360,1993431
201901211321 ,360,1993791
201901211322 ,358,1994149
201901211323 ,360,1994509
201901211324 ,360,1994869
201901211325 ,360,1995229
201901211326 ,360,1995589
201901211327 ,360,1995949
201901211328 ,360,1996309
201901211329 ,360,1996669
201901211330 ,360,1997029
201901211331 ,360,1997389
201901211332 ,360,1997749
201901211333 ,360,1998109
201901211334 ,360,1998469
201901211335 ,360,1998829
201901211336 ,360,1999189
201901211337 ,357,1999546
201901211338 ,360,1999906
201901211339 ,360,2000266
201901211340 ,360,2000626
201901211341 ,359,2000985
201901211342 ,360,2001345
201901211343 ,360,2001705
201901211344 ,360,2002065
201901211345 ,360,2002425
201901211346 ,350,2002775
201901211347 ,359,2003134
201901211348 ,360,2003494
201901211349 ,360,2003854
201901211350 ,360,2004214
201901211351 ,360,2004574
201901211352 ,360,2004934
201901211353 ,360,2005294
201901211354 ,360,2005654
201901211355 ,360,2006014
201901211356 ,360,2006374
201901211357 ,359,2006733
201901211358 ,360,2007093
201901211359 ,360,2007453
201901211400 ,359,2007812
201901211401 ,360,2008172
201901211402 ,333,2008505
201901211403 ,360,2008865
201901211404 ,360,2009225
201901211405 ,360,2009585
201901211406 ,360,2009945
201901211407 ,360,2010305
201901211408 ,360,2010665
201901211409 ,359,2011024
201901211410 ,360,2011384
201901211411 ,360,2011744
201901211412 ,360,2012104
201901211413 ,360,2012464
201901211414 ,360,2012824
201901211415 ,359,2013183
201901211416 ,360,2013543
201901211417 ,329,2013872
201901211418 ,360,2014232
201901211419 ,360,2014592
201901211420 ,360,2014952
201901211421 ,359,2015311
201901211422 ,360,2015671
201901211423 ,360,2016031
201901211424 ,360,2016391
201901211425 ,360,2016751
201901211426 ,360,2017111
201901211427 ,359,2017470
201901211428 ,360,2017830
201901211429 ,360,2018190
201901211430 ,360,2018550
201901211431 ,360,2018910
201901211432 ,360,2019270
201901211433 ,360,2019630
201901211434 ,360,2019990
201901211435 ,360,2020350
201901211436 ,360,2020710
201901211437 ,359,2021069
201901211438 ,360,2021429
201901211439 ,360,2021789
201901211440 ,358,2022147
201901211441 ,360,2022507
201901211442 ,360,2022867
201901211443 ,360,2023227
201901211444 ,360,2023587
201901211445 ,359,2023946
201901211446 ,358,2024304
201901211447 ,360,2024664
201901211448 ,360,2025024
201901211449 ,359,2025383
201901211450 ,360,2025743
201901211451 ,360,2026103
201901211452 ,360,2026463
201901211453 ,357,2026820
201901211454 ,362,2027182
201901211455 ,360,2027542
201901211456 ,360,2027902
201901211457 ,360,2028262
201901211458 ,360,2028622
201901211459 ,360,2028982
201901211500 ,359,2029341
201901211501 ,360,2029701
201901211502 ,360,2030061
201901211503 ,359,2030420
201901211504 ,360,2030780
201901211505 ,359,2031139
201901211506 ,361,2031500
201901211507 ,360,2031860
201901211508 ,360,2032220
201901211509 ,360,2032580
201901211510 ,360,2032940
201901211511 ,360,2033300
201901211512 ,359,2033659
201901211513 ,360,2034019
201901211514 ,359,2034378
201901211515 ,360,2034738
201901211516 ,360,2035098
201901211517 ,360,2035458
201901211518 ,360,2035818
201901211519 ,360,2036178
201901211520 ,360,2036538
201901211521 ,360,2036898
201901211522 ,359,2037257
201901211523 ,360,2037617
201901211524 ,360,2037977
201901211525 ,358,2038335
201901211526 ,360,2038695
201901211527 ,360,2039055
201901211528 ,359,2039414
201901211529 ,361,2039775
201901211530 ,360,2040135
201901211531 ,360,2040495
201901211532 ,357,2040852
201901211533 ,360,2041212
201901211534 ,360,2041572
201901211535 ,359,2041931
201901211536 ,357,2042288
201901211537 ,360,2042648
201901211538 ,360,2043008
201901211539 ,359,2043367
201901211540 ,360,2043727
201901211541 ,360,2044087
201901211542 ,360,2044447
201901211543 ,360,2044807
201901211544 ,360,2045167
201901211545 ,360,2045527
201901211546 ,359,2045886
201901211547 ,360,2046246
201901211548 ,360,2046606
201901211549 ,360,2046966
201901211550 ,360,2047326
201901211551 ,359,2047685
201901211552 ,360,2048045
201901211553 ,357,2048402
201901211554 ,359,2048761
201901211555 ,360,2049121
201901211556 ,359,2049480
201901211557 ,360,2049840
201901211558 ,359,2050199
201901211559 ,360,2050559
201901211600 ,360,2050919
201901211601 ,360,2051279
201901211602 ,360,2051639
201901211603 ,360,2051999
201901211604 ,360,2052359
201901211605 ,360,2052719
201901211606 ,360,2053079
201901211607 ,359,2053438
201901211608 ,360,2053798
201901211609 ,360,2054158
201901211610 ,359,2054517
201901211611 ,360,2054877
201901211612 ,360,2055237
201901211613 ,360,2055597
201901211614 ,359,2055956
201901211615 ,360,2056316
201901211616 ,360,2056676
201901211617 ,358,2057034
201901211618 ,360,2057394
201901211619 ,357,2057751
201901211620 ,360,2058111
201901211621 ,360,2058471
201901211622 ,359,2058830
201901211623 ,360,2059190
201901211624 ,360,2059550
201901211625 ,360,2059910
201901211626 ,359,2060269
201901211627 ,360,2060629
201901211628 ,359,2060988
201901211629 ,360,2061348
201901211630 ,360,2061708
201901211631 ,360,2062068
201901211632 ,360,2062428
201901211633 ,360,2062788
201901211634 ,360,2063148
201901211635 ,360,2063508
201901211636 ,359,2063867
201901211637 ,360,2064227
201901211638 ,360,2064587
201901211639 ,360,2064947
201901211640 ,329,2065276
201901211641 ,360,2065636
201901211642 ,360,2065996
201901211643 ,360,2066356
201901211644 ,360,2066716
201901211645 ,360,2067076
201901211646 ,360,2067436
201901211647 ,350,2067786
201901211648 ,356,2068142
201901211649 ,360,2068502
201901211650 ,360,2068862
201901211651 ,360,2069222
201901211652 ,350,2069572
201901211653 ,360,2069932
201901211654 ,359,2070291
201901211655 ,360,2070651
201901211656 ,360,2071011
201901211657 ,360,2071371
201901211658 ,360,2071731
201901211659 ,359,2072090
201901211700 ,360,2072450
201901211701 ,360,2072810
201901211702 ,346,2073156
201901211703 ,360,2073516
201901211704 ,360,2073876
201901211705 ,361,2074237
201901211706 ,359,2074596
201901211707 ,360,2074956
201901211708 ,359,2075315
201901211709 ,360,2075675
201901211710 ,359,2076034
201901211711 ,360,2076394
201901211712 ,360,2076754
201901211713 ,357,2077111
201901211714 ,358,2077469
201901211715 ,358,2077827
201901211716 ,360,2078187
201901211717 ,360,2078547
201901211718 ,360,2078907
201901211719 ,360,2079267
201901211720 ,360,2079627
201901211721 ,360,2079987
201901211722 ,359,2080346
201901211723 ,360,2080706
201901211724 ,359,2081065
201901211725 ,359,2081424
201901211726 ,360,2081784
201901211727 ,360,2082144
201901211728 ,360,2082504
201901211729 ,360,2082864
201901211730 ,360,2083224
201901211731 ,360,2083584
201901211732 ,360,2083944
201901211733 ,359,2084303
201901211734 ,360,2084663
201901211735 ,360,2085023
201901211736 ,361,2085384
201901211737 ,359,2085743
201901211738 ,360,2086103
201901211739 ,360,2086463
201901211740 ,360,2086823
201901211741 ,360,2087183
201901211742 ,360,2087543
201901211743 ,360,2087903
201901211744 ,360,2088263
201901211745 ,360,2088623
201901211746 ,360,2088983
201901211747 ,360,2089343
201901211748 ,333,2089676
201901211749 ,359,2090035
201901211750 ,360,2090395
201901211751 ,360,2090755
201901211752 ,360,2091115
201901211753 ,360,2091475
201901211754 ,360,2091835
201901211755 ,360,2092195
201901211756 ,358,2092553
201901211757 ,360,2092913
201901211758 ,359,2093272
201901211759 ,360,2093632
201901211800 ,360,2093992
201901211801 ,360,2094352
201901211802 ,360,2094712
201901211803 ,359,2095071
201901211804 ,360,2095431
201901211805 ,360,2095791
201901211806 ,360,2096151
201901211807 ,357,2096508
201901211808 ,358,2096866
201901211809 ,357,2097223
201901211810 ,360,2097583
201901211811 ,360,2097943
201901211812 ,360,2098303
201901211813 ,360,2098663
201901211814 ,360,2099023
201901211815 ,359,2099382
201901211816 ,360,2099742
201901211817 ,360,2100102
201901211818 ,360,2100462
201901211819 ,360,2100822
201901211820 ,360,2101182
201901211821 ,360,2101542
201901211822 ,359,2101901
201901211823 ,360,2102261
201901211824 ,360,2102621
201901211825 ,360,2102981
201901211826 ,360,2103341
201901211827 ,360,2103701
201901211828 ,360,2104061
201901211829 ,360,2104421
201901211830 ,360,2104781
201901211831 ,359,2105140
201901211832 ,360,2105500
201901211833 ,360,2105860
201901211834 ,360,2106220
201901211835 ,360,2106580
201901211836 ,360,2106940
201901211837 ,360,2107300
201901211838 ,360,2107660
201901211839 ,360,2108020
201901211840 ,360,2108380
201901211841 ,360,2108740
201901211842 ,360,2109100
201901211843 ,360,2109460
201901211844 ,360,2109820
201901211845 ,360,2110180
201901211846 ,360,2110540
201901211847 ,360,2110900
201901211848 ,360,2111260
201901211849 ,360,2111620
201901211850 ,360,2111980
201901211851 ,360,2112340
201901211852 ,360,2112700
201901211853 ,360,2113060
201901211854 ,360,2113420
201901211855 ,360,2113780
201901211856 ,357,2114137
201901211857 ,359,2114496
201901211858 ,360,2114856
201901211859 ,360,2115216
201901211900 ,360,2115576
201901211901 ,360,2115936
201901211902 ,360,2116296
201901211903 ,360,2116656
201901211904 ,360,2117016
201901211905 ,360,2117376
201901211906 ,360,2117736
201901211907 ,360,2118096
201901211908 ,360,2118456
201901211909 ,360,2118816
201901211910 ,360,2119176
201901211911 ,360,2119536
201901211912 ,360,2119896
201901211913 ,360,2120256
201901211914 ,360,2120616
201901211915 ,361,2120977
201901211916 ,360,2121337
201901211917 ,359,2121696
201901211918 ,360,2122056
201901211919 ,361,2122417
201901211920 ,360,2122777
201901211921 ,360,2123137
201901211922 ,359,2123496
201901211923 ,360,2123856
201901211924 ,360,2124216
201901211925 ,360,2124576
201901211926 ,360,2124936
201901211927 ,360,2125296
201901211928 ,335,2125631
201901211929 ,360,2125991
201901211930 ,358,2126349
201901211931 ,358,2126707
201901211932 ,360,2127067
201901211933 ,360,2127427
201901211934 ,360,2127787
201901211935 ,360,2128147
201901211936 ,360,2128507
201901211937 ,360,2128867
201901211938 ,358,2129225
201901211939 ,360,2129585
201901211940 ,359,2129944
201901211941 ,360,2130304
201901211942 ,360,2130664
201901211943 ,360,2131024
201901211944 ,359,2131383
201901211945 ,350,2131733
201901211946 ,360,2132093
201901211947 ,360,2132453
201901211948 ,360,2132813
201901211949 ,360,2133173
201901211950 ,360,2133533
201901211951 ,360,2133893
201901211952 ,360,2134253
201901211953 ,359,2134612
201901211954 ,360,2134972
201901211955 ,360,2135332
201901211956 ,360,2135692
201901211957 ,360,2136052
201901211958 ,360,2136412
201901211959 ,360,2136772
201901212000 ,360,2137132
201901212001 ,359,2137491
201901212002 ,360,2137851
201901212003 ,360,2138211
201901212004 ,360,2138571
201901212005 ,360,2138931
201901212006 ,360,2139291
201901212007 ,360,2139651
201901212008 ,360,2140011
201901212009 ,359,2140370
201901212010 ,360,2140730
201901212011 ,359,2141089
201901212012 ,360,2141449
201901212013 ,360,2141809
201901212014 ,360,2142169
201901212015 ,327,2142496
201901212016 ,360,2142856
201901212017 ,360,2143216
201901212018 ,359,2143575
201901212019 ,360,2143935
201901212020 ,360,2144295
201901212021 ,360,2144655
201901212022 ,360,2145015
201901212023 ,360,2145375
201901212024 ,360,2145735
201901212025 ,360,2146095
201901212026 ,360,2146455
201901212027 ,360,2146815
201901212028 ,360,2147175
201901212029 ,360,2147535
201901212030 ,360,2147895
201901212031 ,360,2148255
201901212032 ,360,2148615
201901212033 ,360,2148975
201901212034 ,359,2149334
201901212035 ,360,2149694
201901212036 ,360,2150054
201901212037 ,360,2150414
201901212038 ,360,2150774
201901212039 ,360,2151134
201901212040 ,359,2151493
201901212041 ,359,2151852
201901212042 ,360,2152212
201901212043 ,360,2152572
201901212044 ,360,2152932
201901212045 ,359,2153291
201901212046 ,359,2153650
201901212047 ,360,2154010
201901212048 ,359,2154369
201901212049 ,351,2154720
201901212050 ,360,2155080
201901212051 ,358,2155438
201901212052 ,362,2155800
201901212053 ,360,2156160
201901212054 ,360,2156520
201901212055 ,358,2156878
201901212056 ,359,2157237
201901212057 ,360,2157597
201901212058 ,361,2157958
201901212059 ,360,2158318
201901212100 ,360,2158678
201901212101 ,359,2159037
201901212102 ,360,2159397
201901212103 ,360,2159757
201901212104 ,360,2160117
201901212105 ,360,2160477
201901212106 ,360,2160837
201901212107 ,360,2161197
201901212108 ,360,2161557
201901212109 ,360,2161917
201901212110 ,360,2162277
201901212111 ,359,2162636
201901212112 ,357,2162993
201901212113 ,360,2163353
201901212114 ,360,2163713
201901212115 ,359,2164072
201901212116 ,360,2164432
201901212117 ,360,2164792
201901212118 ,358,2165150
201901212119 ,336,2165486
201901212120 ,334,2165820
201901212121 ,359,2166179
201901212122 ,360,2166539
201901212123 ,360,2166899
201901212124 ,360,2167259
201901212125 ,360,2167619
201901212126 ,360,2167979
201901212127 ,360,2168339
201901212128 ,359,2168698
201901212129 ,359,2169057
201901212130 ,360,2169417
201901212131 ,358,2169775
201901212132 ,359,2170134
201901212133 ,361,2170495
201901212134 ,360,2170855
201901212135 ,358,2171213
201901212136 ,360,2171573
201901212137 ,360,2171933
201901212138 ,360,2172293
201901212139 ,360,2172653
201901212140 ,360,2173013
201901212141 ,359,2173372
201901212142 ,360,2173732
201901212143 ,359,2174091
201901212144 ,360,2174451
201901212145 ,360,2174811
201901212146 ,361,2175172
201901212147 ,360,2175532
201901212148 ,360,2175892
201901212149 ,359,2176251
201901212150 ,360,2176611
201901212151 ,360,2176971
201901212152 ,359,2177330
201901212153 ,360,2177690
201901212154 ,357,2178047
201901212155 ,361,2178408
201901212156 ,359,2178767
201901212157 ,359,2179126
201901212158 ,360,2179486
201901212159 ,360,2179846
201901212200 ,359,2180205
201901212201 ,359,2180564
201901212202 ,360,2180924
201901212203 ,360,2181284
201901212204 ,360,2181644
201901212205 ,358,2182002
201901212206 ,359,2182361
201901212207 ,360,2182721
201901212208 ,360,2183081
201901212209 ,360,2183441
201901212210 ,359,2183800
201901212211 ,360,2184160
201901212212 ,360,2184520
201901212213 ,360,2184880
201901212214 ,360,2185240
201901212215 ,360,2185600
201901212216 ,360,2185960
201901212217 ,360,2186320
201901212218 ,360,2186680
201901212219 ,359,2187039
201901212220 ,360,2187399
201901212221 ,360,2187759
201901212222 ,360,2188119
201901212223 ,360,2188479
201901212224 ,360,2188839
201901212225 ,360,2189199
201901212226 ,360,2189559
201901212227 ,360,2189919
201901212228 ,360,2190279
201901212229 ,360,2190639
201901212230 ,359,2190998
201901212231 ,358,2191356
201901212232 ,360,2191716
201901212233 ,360,2192076
201901212234 ,360,2192436
201901212235 ,360,2192796
201901212236 ,360,2193156
201901212237 ,360,2193516
201901212238 ,361,2193877
201901212239 ,360,2194237
201901212240 ,359,2194596
201901212241 ,360,2194956
201901212242 ,360,2195316
201901212243 ,360,2195676
201901212244 ,358,2196034
201901212245 ,360,2196394
201901212246 ,360,2196754
201901212247 ,360,2197114
201901212248 ,360,2197474
201901212249 ,360,2197834
201901212250 ,330,2198164
201901212251 ,360,2198524
201901212252 ,358,2198882
201901212253 ,356,2199238
201901212254 ,360,2199598
201901212255 ,360,2199958
201901212256 ,360,2200318
201901212257 ,360,2200678
201901212258 ,360,2201038
201901212259 ,358,2201396
201901212300 ,360,2201756
201901212301 ,360,2202116
201901212302 ,359,2202475
201901212303 ,361,2202836
201901212304 ,360,2203196
201901212305 ,360,2203556
201901212306 ,358,2203914
201901212307 ,358,2204272
201901212308 ,361,2204633
201901212309 ,360,2204993
201901212310 ,357,2205350
201901212311 ,360,2205710
201901212312 ,360,2206070
201901212313 ,359,2206429
201901212314 ,360,2206789
201901212315 ,360,2207149
201901212316 ,360,2207509
201901212317 ,360,2207869
201901212318 ,360,2208229
201901212319 ,360,2208589
201901212320 ,360,2208949
201901212321 ,360,2209309
201901212322 ,360,2209669
201901212323 ,360,2210029
201901212324 ,360,2210389
201901212325 ,358,2210747
201901212326 ,360,2211107
201901212327 ,361,2211468
201901212328 ,359,2211827
201901212329 ,361,2212188
201901212330 ,360,2212548
201901212331 ,360,2212908
201901212332 ,360,2213268
201901212333 ,360,2213628
201901212334 ,360,2213988
201901212335 ,360,2214348
201901212336 ,361,2214709
201901212337 ,360,2215069
201901212338 ,360,2215429
201901212339 ,360,2215789
201901212340 ,360,2216149
201901212341 ,357,2216506
201901212342 ,358,2216864
201901212343 ,360,2217224
201901212344 ,360,2217584
201901212345 ,360,2217944
201901212346 ,360,2218304
201901212347 ,360,2218664
201901212348 ,360,2219024
201901212349 ,360,2219384
201901212350 ,360,2219744
201901212351 ,359,2220103
201901212352 ,360,2220463
201901212353 ,361,2220824
201901212354 ,358,2221182
201901212355 ,359,2221541
201901212356 ,361,2221902
201901212357 ,359,2222261
201901212358 ,359,2222620
201901212359 ,358,2222978
201901220000 ,360,2223338
201901220001 ,359,2223697
201901220002 ,360,2224057
201901220003 ,359,2224416
201901220004 ,360,2224776
201901220005 ,361,2225137
201901220006 ,357,2225494
201901220007 ,358,2225852
201901220008 ,360,2226212
201901220009 ,359,2226571
201901220010 ,361,2226932
201901220011 ,360,2227292
201901220012 ,360,2227652
201901220013 ,360,2228012
201901220014 ,360,2228372
201901220015 ,360,2228732
201901220016 ,360,2229092
201901220017 ,360,2229452
201901220018 ,360,2229812
201901220019 ,360,2230172
201901220020 ,360,2230532
201901220021 ,360,2230892
201901220022 ,360,2231252
201901220023 ,357,2231609
201901220024 ,358,2231967
201901220025 ,358,2232325
201901220026 ,360,2232685
201901220027 ,360,2233045
201901220028 ,360,2233405
201901220029 ,360,2233765
201901220030 ,360,2234125
201901220031 ,360,2234485
201901220032 ,360,2234845
201901220033 ,360,2235205
201901220034 ,360,2235565
201901220035 ,360,2235925
201901220036 ,361,2236286
201901220037 ,327,2236613
201901220038 ,359,2236972
201901220039 ,360,2237332
201901220040 ,360,2237692
201901220041 ,360,2238052
201901220042 ,360,2238412
201901220043 ,360,2238772
201901220044 ,360,2239132
201901220045 ,361,2239493
201901220046 ,359,2239852
201901220047 ,360,2240212
201901220048 ,361,2240573
201901220049 ,360,2240933
201901220050 ,360,2241293
201901220051 ,360,2241653
201901220052 ,360,2242013
201901220053 ,330,2242343
201901220054 ,360,2242703
201901220055 ,329,2243032
201901220056 ,360,2243392
201901220057 ,360,2243752
201901220058 ,360,2244112
201901220059 ,360,2244472
201901220100 ,360,2244832
201901220101 ,360,2245192
201901220102 ,360,2245552
201901220103 ,360,2245912
201901220104 ,360,2246272
201901220105 ,358,2246630
201901220106 ,339,2246969
201901220107 ,360,2247329
201901220108 ,359,2247688
201901220109 ,352,2248040
201901220110 ,360,2248400
201901220111 ,360,2248760
201901220112 ,360,2249120
201901220113 ,360,2249480
201901220114 ,360,2249840
201901220115 ,360,2250200
201901220116 ,360,2250560
201901220117 ,360,2250920
201901220118 ,360,2251280
201901220119 ,360,2251640
201901220120 ,360,2252000
201901220121 ,359,2252359
201901220122 ,360,2252719
201901220123 ,360,2253079
201901220124 ,360,2253439
201901220125 ,360,2253799
201901220126 ,360,2254159
201901220127 ,358,2254517
201901220128 ,357,2254874
201901220129 ,360,2255234
201901220130 ,360,2255594
201901220131 ,359,2255953
201901220132 ,360,2256313
201901220133 ,360,2256673
201901220134 ,360,2257033
201901220135 ,360,2257393
201901220136 ,360,2257753
201901220137 ,360,2258113
201901220138 ,360,2258473
201901220139 ,360,2258833
201901220140 ,360,2259193
201901220141 ,359,2259552
201901220142 ,357,2259909
201901220143 ,360,2260269
201901220144 ,360,2260629
201901220145 ,360,2260989
201901220146 ,360,2261349
201901220147 ,360,2261709
201901220148 ,359,2262068
201901220149 ,361,2262429
201901220150 ,360,2262789
201901220151 ,360,2263149
201901220152 ,360,2263509
201901220153 ,359,2263868
201901220154 ,360,2264228
201901220155 ,360,2264588
201901220156 ,361,2264949
201901220157 ,359,2265308
201901220158 ,360,2265668
201901220159 ,360,2266028
201901220200 ,358,2266386
201901220201 ,358,2266744
201901220202 ,359,2267103
201901220203 ,360,2267463
201901220204 ,360,2267823
201901220205 ,360,2268183
201901220206 ,360,2268543
201901220207 ,360,2268903
201901220208 ,359,2269262
201901220209 ,360,2269622
201901220210 ,361,2269983
201901220211 ,359,2270342
201901220212 ,360,2270702
201901220213 ,360,2271062
201901220214 ,360,2271422
201901220215 ,360,2271782
201901220216 ,360,2272142
201901220217 ,360,2272502
201901220218 ,360,2272862
201901220219 ,360,2273222
201901220220 ,360,2273582
201901220221 ,360,2273942
201901220222 ,360,2274302
201901220223 ,359,2274661
201901220224 ,360,2275021
201901220225 ,360,2275381
201901220226 ,360,2275741
201901220227 ,360,2276101
201901220228 ,360,2276461
201901220229 ,360,2276821
201901220230 ,360,2277181
201901220231 ,360,2277541
201901220232 ,360,2277901
201901220233 ,360,2278261
201901220234 ,360,2278621
201901220235 ,360,2278981
201901220236 ,360,2279341
201901220237 ,360,2279701
201901220238 ,360,2280061
201901220239 ,360,2280421
201901220240 ,360,2280781
201901220241 ,360,2281141
201901220242 ,360,2281501
201901220243 ,360,2281861
201901220244 ,360,2282221
201901220245 ,360,2282581
201901220246 ,359,2282940
201901220247 ,360,2283300
201901220248 ,360,2283660
201901220249 ,360,2284020
201901220250 ,359,2284379
201901220251 ,360,2284739
201901220252 ,358,2285097
201901220253 ,362,2285459
201901220254 ,358,2285817
201901220255 ,360,2286177
201901220256 ,360,2286537
201901220257 ,328,2286865
201901220258 ,360,2287225
201901220259 ,360,2287585
201901220300 ,358,2287943
201901220301 ,327,2288270
201901220302 ,360,2288630
201901220303 ,360,2288990
201901220304 ,360,2289350
201901220305 ,360,2289710
201901220306 ,360,2290070
201901220307 ,360,2290430
201901220308 ,360,2290790
201901220309 ,360,2291150
201901220310 ,360,2291510
201901220311 ,360,2291870
201901220312 ,360,2292230
201901220313 ,360,2292590
201901220314 ,360,2292950
201901220315 ,360,2293310
201901220316 ,360,2293670
201901220317 ,360,2294030
201901220318 ,360,2294390
201901220319 ,360,2294750
201901220320 ,360,2295110
201901220321 ,360,2295470
201901220322 ,359,2295829
201901220323 ,358,2296187
201901220324 ,358,2296545
201901220325 ,358,2296903
201901220326 ,360,2297263
201901220327 ,361,2297624
201901220328 ,358,2297982
201901220329 ,358,2298340
201901220330 ,360,2298700
201901220331 ,360,2299060
201901220332 ,360,2299420
201901220333 ,360,2299780
201901220334 ,360,2300140
201901220335 ,360,2300500
201901220336 ,360,2300860
201901220337 ,360,2301220
201901220338 ,360,2301580
201901220339 ,360,2301940
201901220340 ,360,2302300
201901220341 ,361,2302661
201901220342 ,360,2303021
201901220343 ,360,2303381
201901220344 ,360,2303741
201901220345 ,360,2304101
201901220346 ,360,2304461
201901220347 ,360,2304821
201901220348 ,359,2305180
201901220349 ,361,2305541
201901220350 ,360,2305901
201901220351 ,360,2306261
201901220352 ,360,2306621
201901220353 ,360,2306981
201901220354 ,360,2307341
201901220355 ,360,2307701
201901220356 ,360,2308061
201901220357 ,360,2308421
201901220358 ,359,2308780
201901220359 ,360,2309140
201901220400 ,360,2309500
201901220401 ,360,2309860
201901220402 ,361,2310221
201901220403 ,360,2310581
201901220404 ,358,2310939
201901220405 ,359,2311298
201901220406 ,361,2311659
201901220407 ,360,2312019
201901220408 ,360,2312379
201901220409 ,360,2312739
201901220410 ,360,2313099
201901220411 ,360,2313459
201901220412 ,361,2313820
201901220413 ,360,2314180
201901220414 ,360,2314540
201901220415 ,360,2314900
201901220416 ,359,2315259
201901220417 ,360,2315619
201901220418 ,360,2315979
201901220419 ,359,2316338
201901220420 ,360,2316698
201901220421 ,360,2317058
201901220422 ,360,2317418
201901220423 ,360,2317778
201901220424 ,360,2318138
201901220425 ,361,2318499
201901220426 ,330,2318829
201901220427 ,329,2319158
201901220428 ,360,2319518
201901220429 ,360,2319878
201901220430 ,360,2320238
201901220431 ,361,2320599
201901220432 ,360,2320959
201901220433 ,360,2321319
201901220434 ,360,2321679
201901220435 ,360,2322039
201901220436 ,360,2322399
201901220437 ,361,2322760
201901220438 ,359,2323119
201901220439 ,360,2323479
201901220440 ,359,2323838
201901220441 ,360,2324198
201901220442 ,359,2324557
201901220443 ,359,2324916
201901220444 ,360,2325276
201901220445 ,360,2325636
201901220446 ,361,2325997
201901220447 ,360,2326357
201901220448 ,360,2326717
201901220449 ,360,2327077
201901220450 ,360,2327437
201901220451 ,360,2327797
201901220452 ,361,2328158
201901220453 ,358,2328516
201901220454 ,360,2328876
201901220455 ,361,2329237
201901220456 ,360,2329597
201901220457 ,360,2329957
201901220458 ,360,2330317
201901220459 ,360,2330677
201901220500 ,360,2331037
201901220501 ,360,2331397
201901220502 ,358,2331755
201901220503 ,361,2332116
201901220504 ,360,2332476
201901220505 ,360,2332836
201901220506 ,360,2333196
201901220507 ,360,2333556
201901220508 ,361,2333917
201901220509 ,360,2334277
201901220510 ,358,2334635
201901220511 ,358,2334993
201901220512 ,357,2335350
201901220513 ,359,2335709
201901220514 ,360,2336069
201901220515 ,360,2336429
201901220516 ,360,2336789
201901220517 ,360,2337149
201901220518 ,329,2337478
201901220519 ,360,2337838
201901220520 ,358,2338196
201901220521 ,358,2338554
201901220522 ,358,2338912
201901220523 ,358,2339270
201901220524 ,359,2339629
201901220525 ,360,2339989
201901220526 ,359,2340348
201901220527 ,360,2340708
201901220528 ,360,2341068
201901220529 ,361,2341429
201901220530 ,358,2341787
201901220531 ,360,2342147
201901220532 ,360,2342507
201901220533 ,360,2342867
201901220534 ,360,2343227
201901220535 ,360,2343587
201901220536 ,360,2343947
201901220537 ,359,2344306
201901220538 ,360,2344666
201901220539 ,358,2345024
201901220540 ,360,2345384
201901220541 ,361,2345745
201901220542 ,360,2346105
201901220543 ,360,2346465
201901220544 ,360,2346825
201901220545 ,360,2347185
201901220546 ,360,2347545
201901220547 ,360,2347905
201901220548 ,359,2348264
201901220549 ,361,2348625
201901220550 ,360,2348985
201901220551 ,360,2349345
201901220552 ,358,2349703
201901220553 ,360,2350063
201901220554 ,360,2350423
201901220555 ,360,2350783
201901220556 ,360,2351143
201901220557 ,330,2351473
201901220558 ,360,2351833
201901220559 ,360,2352193
201901220600 ,360,2352553
201901220601 ,360,2352913
201901220602 ,360,2353273
201901220603 ,360,2353633
201901220604 ,360,2353993
201901220605 ,360,2354353
201901220606 ,360,2354713
201901220607 ,360,2355073
201901220608 ,360,2355433
201901220609 ,360,2355793
201901220610 ,360,2356153
201901220611 ,360,2356513
201901220612 ,360,2356873
201901220613 ,360,2357233
201901220614 ,360,2357593
201901220615 ,360,2357953
201901220616 ,360,2358313
201901220617 ,360,2358673
201901220618 ,360,2359033
201901220619 ,360,2359393
201901220620 ,361,2359754
201901220621 ,360,2360114
201901220622 ,359,2360473
201901220623 ,358,2360831
201901220624 ,357,2361188
